institute_id,logo,institute_name,credits,delivery,duration,id,modality,name,mnqf.id,mnqf.level,mnqf.title
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,NA,NA,1 YEAR,1505,NA,ASSOCIATE DEGREE IN BUSINESS MANAGEMENT,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,NA,NA,2 YEARS,1506,NA,ASSOCIATE DEGREE IN SOFTWARE ENGINEERING,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,240,NA,2 YEARS,1507,FACE TO FACE,ASSOCIATE DEGREE IN PRIMARY TEACHING,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,240,Full-Time,2 YEARS,1538,FACE-TO-FACE,ASSOCIATE DEGREE IN HUMAN RESOURCE MANAGEMENT,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,240,NA,2 year,1542,Face to Face,Associate Degree in Accounting and Finance,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,240,Full-Time,2 YEARS,1543,FACE TO FACE,ASSOCIATE DEGREE IN EARLY CHILDHOOD EDUCATION,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,240,Full-Time,2 YEARS,1549,FACE TO FACE,ASSOCIATE DEGREE IN BUSINESS ADMINISTRATION,11,6,ASSOCIATE DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,135,NA,1 YEAR,1570,FACE TO FACE,POSTGRADUATE DIPLOMA IN EDUCATION ,14,8,POSTGRADUATE DIPLOMA
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,132,Full-Time,1 YEAR,1627,FACE TO FACE,MASTERS IN EDUCATION,16,9,MASTER'S DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,132,FULL TIME ,1 YEAR,1681,FACE TO FACE,MASTER'S IN EARLY CHILDHOOD EDUCATION,16,9,MASTER'S DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,120,FULL TIME ,1 YEAR,1704,FACE TO FACE,MASTER'S IN TEACHING DHIVEHI LANGUAGE,16,9,MASTER'S DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,40,FULL TIME ,15 WEEKS,1770,FACE TO FACE,CERTIFICATE III IN SPECIAL EDUCATION,3,3,CERTIFICATE III
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,120,FULL TIME ,1 YEAR,1771,FACE TO FACE,MASTERS IN INCLUSIVE SPECIAL EDUCATIONAL NEEDS,16,9,MASTER'S DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,40,FULL TIME ,5 MONTHS,1781,FACE TO FACE,CERTIFICATE III IN PROJECT MANAGEMENT  - AWARDING BODY OPEN UNIVERSITY SRILANKA,3,3,CERTIFICATE III
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,120,FULL TIME ,1 YEAR,1790,FACE TO FACE / VIRTUAL,MASTER'S IN BUSINESS ADMINISTRATION ,16,9,MASTER'S DEGREE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,120,FULL TIME ,1 YEAR,1816,FACE TO FACE / VIRTUAL,ADVANCED CERTIFICATE IN FOUNDATION STUDIES ,10,4,ADVANCED CERTIFICATE
17,/static/uploads/Logo_PNG_2018-06-30T18-12-54.png,MIANZ INTERNATIONAL COLLEGE,360,FULL TIME ,3 YEARS,1818,FACE TO FACE,BACHELOR OF TEACHING SECONDARY ,7,7,BACHELOR'S DEGREE
52,NA,MOBILE CENTRE FOR DEVELOPMENT SCIENCES,NA,NA,NA,158,NA,PERSONALITY AND LEADERSHIP DEVELOPMENT ,1,1,CERTIFICATE I
31,NA,NATIONAL INSTITUTE FOR RESEARCH AND ADDICTION STUDIES,NA,NA,7 WEEKS,105,NA,PARA-PROFESSIONAL ADDICTION COUNSELOR (PAC) TRAINING COURSE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,55,NA,CERTIFICATE I IN SEAFOOD PROCESSING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,5 WEEKS,56,NA,CERTIFICATE I IN BASIC AGRICULTURE FARMING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,5 WEEKS,57,NA,CERTIFICATE I IN COMPUTER HARDWARE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,5 WEEKS,58,NA,CERTIFICATE I IN DRESS MAKING AND DESIGNING ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,59,NA,CERTIFICATE I IN ELECTRICAL WIRING ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,60,NA,CERTIFICATE I IN ENGINE REPAIR AND MAINTENANCE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,61,NA,CERTIFICATE I IN ENGLISH LANGUAGE ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,62,NA,CERTIFICATE I IN FRONT OFFICE ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,9 WEEKS,63,NA,CERTIFICATE I IN HOUSEKEEPING ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,64,NA,CERTIFICATE I IN INFORMATION TECHNOLOGY ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,4 WEEKS,65,NA,CERTIFICATE I IN MASONARY,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,4 WEEKS,66,NA,CERTIFICATE I IN NETWORK ADMINISTRATION,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,7 WEEKS,67,NA,CERTIFICATE I IN POLE AND LINE FISHING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,19 WEEKS,68,NA,CERTIFICATE I IN WELDING ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,69,NA,CERTIFICATE II IN DHIVEHI TEXT PRODUCTION AND COMPUTING ,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,7 WEEKS,70,NA,CERTIFICATE I IN PRINTING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,71,NA,CERTIFICATE I IN COMPUTER HARDWARE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,72,NA,CERTIFICATE I IN FRONT OFFICE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,73,NA,CERTIFICATE I IN AGRICULTURE,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,74,NA,CERTIFICATE I IN ELECTRICAL WIRING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,3 WEEKS,75,NA,CERTIFICATE I IN DRESS MAKING AND DESIGNING,1,1,CERTIFICATE I
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,239,NA,CERTIFICATE II IN COMPUTER HARDWARE,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,29 WEEKS,240,NA,CERTIFICATE II DRESS MAKING AND DESIGNING ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,37 WEEKS,241,NA,CERTIFICATE II IN ELECTRICAL WIRING ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,242,NA,CERTIFICATE II IN ENGINE REPAIR AND MAINTENANCE ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,243,NA,CERTIFICATE II IN ENGLISH BY DISTANCE EDUCATION,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,244,NA,CERTIFICATE II IN ENGLISH LANGUAGE ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,245,NA,CERTIFICATE II IN FRONT OFFICE,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,25 WEEKS,246,NA,CERTIFICATE II IN HOUSEKEEPING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,247,NA,CERTIFICATE II IN NETWORK ADMINISTRATION,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,25 WEEKS,248,NA,CERTIFICATE II IN POLE AND LINE FISHING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,249,NA,CERTIFICATE II IN TEXT PRODUCTION AND COMPUTING ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,250,NA,CERTIFICATE II IN ENGLISH LANGUAGE ,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,251,NA,BASIC COMPUTING AND THAANA TYPING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,30 WEEKS,252,NA,CERTIFICATE II IN PRINTING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,253,NA,CERTIFICATE II IN COMPUTER HARDWARE,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,254,NA,CERTIFICATE II IN FRONT OFFICE,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,255,NA,CERTIFICATE II IN AGRICULTURE,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,256,NA,CERTIFICATE II IN ELECTRICAL WIRING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,257,NA,CERTIFICATE II IN DRESS MAKING AND DESIGNING,2,2,CERTIFICATE II
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,481,NA,CERTIFICATE III IN COMPUTER HARDWARE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,38 WEEKS,482,NA,CERTIFICATE III IN DRESS MAKING AND DESIGNING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,483,NA,CERTIFICATE III IN EARLY CHILDHOOD CARE AND DEVELOPMENT,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,484,NA,CERTIFICATE III IN EDUCATIONAL MANAGEMENT AND SUPERVISION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,485,NA,CERTIFICATE III IN ENGINE REPAIR AND MAINTENANCE ,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,486,NA,CERTIFICATE III IN ENGLISH LANGUAGE ,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,487,NA,CERTIFICATE III IN ENGLISH LANGUAGE AND METHODOLOGY (LOWER PRIMARY),3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,488,NA,CERTIFICATE III IN FRONT OFFICE ,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,39 WEEKS,489,NA,CERTIFICATE III IN HOUSEKEEPING ,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,490,NA,CERTIFICATE III IN NETWORK ADMINISTRATION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,25 WEEKS,491,NA,CERTIFICATE III IN POLE AND LINE TUNA FISHING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,17 WEEKS,492,NA,CERTIFICATE III IN SCHOOL LEADERSHIP,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,24 WEEKS,493,NA,CERTIFICATE III IN SOCIAL SERVICE WORK,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,22 WEEKS,494,NA,CERTIFICATE III IN SPECIAL EDUCATION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,495,NA,CERTIFICATE III IN ENGLISH BY DISTANCE EDUCATION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,29 WEEKS,496,NA,CERTIFICATE III IN PRINTING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,22 WEEKS,497,NA,CERTIFICATE III IN ENGLISH LANGUAGE AND METHODOLOGY (LOWER PRIMARY),3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,22 WEEKS,498,NA,CERTIFICATE III IN SPECIAL EDUCATION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,499,NA,CERTIFICATE III IN EDUCATIONAL MANAGEMENT AND SUPERVISION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,500,NA,CERTIFICATE III IN TECHNICAL SUPPORT FOR COMPUTERS,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,501,NA,CERTIFICATE III IN COMPUTER ASSEMBLY AND SERVICE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,502,NA,CERTIFICATE III IN NETWORK SUPPORT,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,503,NA,CERTIFICATE III IN PRINTER AND SCANNER MAINTENANCE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,504,NA,CERTIFICATE III IN SOFTWARE DEVELOPMENT AND TESTING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,505,NA,CERTIFICATE III IN PROGRAMMING WEBSITES AND APPLICATIONS,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,506,NA,CERTIFICATE III IN DESIGNING E-LEARNING FOR STUDENTS,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,507,NA,CERTIFICATE III IN LEARNING CREATION USING ICT TOOLS,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,508,NA,CERTIFICATE III IN COMPUTER AIDED LEARNING - GETTING STARTED,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,509,NA,CERTIFICATE III IN TOOLS FOR ASSESSSMENT AND COLLABORATION,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,510,NA,CERTIFICATE III IN WEBSITE DEVELOPMENT USING FLASH AND DREAMWEAVER,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,511,NA,CERTIFICATE III IN DIGITAL PRINTING AND PUBLISHING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,16 WEEKS,512,NA,CERTIFICATE III IN DIGITAL INTERACTIVE MULTIMEDIA,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,513,NA,CERTIFICATE III IN COMPUTER HARDWARE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,514,NA,CERTIFICATE III IN FRONT OFFICE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,515,NA,CERTIFICATE III IN AGRICULTURE,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,516,NA,CERTIFICATE III IN DRESS MAKING AND DESIGNING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,15 WEEKS,517,NA,CERTIFICATE III IN ELECTRICAL WIRING,3,3,CERTIFICATE III
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,797,NA,ADVANCED CERTIFICATE COURSE IN EARLY CHILDHOOD CARE,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,798,NA,ADVANCED CERTIFICATE IN ENGLISH LANGUAGE ,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,799,NA,ADVANCED CERTIFICATE IN MANAGEMENT AND ADMINISTRATION,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,NA,800,NA,ADVANCE CERTIFICATE IN SECRETARIAL TRAINING,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,35 WEEKS,801,NA,ADVANCE CERTIFICATE IN SECRETARIAL AND TEXT PRODICTION SKILLS,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,1 YEAR,802,NA,ADVANCED CERTIFICATE IN EARLY CHILDHOOD CARE AND DEVELOPMENT,4,4,CERTIFICATE IV
23,NA,NATIONAL INSTITUTE OF EDUCATION,NA,NA,30 WEEKS,1066,NA,DIPLOMA IN TEACHING,5,5,DIPLOMA
23,NA,NATIONAL INSTITUTE OF EDUCATION,125,NA,1 YEAR,1067,FACE TO FACE,DIPLOMA IN TEACHING INCLUSIVE EDUCATION,5,5,DIPLOMA
23,NA,NATIONAL INSTITUTE OF EDUCATION,120,NA,1 YEAR,1126,FACE TO FACE,DIPLOMA IN EDUCATIONAL LEADERSHIP AND MANAGEMENT,5,5,DIPLOMA
23,NA,NATIONAL INSTITUTE OF EDUCATION,120,Full-Time,1 Year,1148,Face-to-Face,Diploma in Educational and Leadership Management,5,5,DIPLOMA
23,NA,NATIONAL INSTITUTE OF EDUCATION,150,Full-Time,1 Year,1149,Face-to-Face,Diploma in Primary Teaching and Inclusive Education,5,5,DIPLOMA
23,NA,NATIONAL INSTITUTE OF EDUCATION,360,Full-Time,3 YEARS,1437,FACE TO FACE,BACHELORS OF EDUCATION IN TEACHING INCLUSIVE EDUCATION,7,7,BACHELOR'S DEGREE
23,NA,NATIONAL INSTITUTE OF EDUCATION,240,Full-Time,2 Years,1544,Face-to-Face,Associate Degree in Inclusive Education,11,6,ASSOCIATE DEGREE
23,NA,NATIONAL INSTITUTE OF EDUCATION,135,FULL TIME ,1 YEAR,1799,FACE TO FACE,ADVANCED CERTIFICATE IN TEACHING INCLUSIVE EDUCATION,10,4,ADVANCED CERTIFICATE
23,NA,NATIONAL INSTITUTE OF EDUCATION,363,FULL TIME ,3 YEARS,1817,FACE TO FACE,BACHELOR OF EDUCATION IN EDUCATIONAL LEADERSHIP AND MANAGEMENT,7,7,BACHELOR'S DEGREE
93,NA,POLICE ACADEMY,13,Full-Time,6 WEEKS,200,FACE-TO-FACE,CERTIFICATE I IN GYM INSTRUCTOR COURSE,1,1,CERTIFICATE I
93,NA,POLICE ACADEMY,40,Full-Time,19 WEEKS,659,FACE-TO-FACE,CERTIFICATE III IN DRUG ENFORCEMENT OFFICER TRAINING COURSE,3,3,CERTIFICATE III
93,NA,POLICE ACADEMY,123,Full-Time,1 YEAR,867,FULL-TIME,CERTIFICATE IV IN POLICING,4,4,CERTIFICATE IV
27,NA,PORT TRAINING CENTRE,NA,NA,3 WEEKS,80,NA,CERTIFICATE I IN INFORMATION TECHNOLOGY,1,1,CERTIFICATE I
27,NA,PORT TRAINING CENTRE,NA,NA,3 WEEKS,81,NA,CERTIFICATE I IN PORT OPERATIONS,1,1,CERTIFICATE I
27,NA,PORT TRAINING CENTRE,NA,NA,16 WEEKS,527,NA,CERTIFICATE III IN PORT OPERATION,3,3,CERTIFICATE III
27,NA,PORT TRAINING CENTRE,NA,NA,NA,810,NA,MODERN PORT MANAGEMENT,4,4,CERTIFICATE IV
27,NA,PORT TRAINING CENTRE,NA,NA,1 YEAR,1073,NA,DIPLOMA IN MODERN PORT MANAGEMENT,5,5,DIPLOMA
53,NA,PRIME TRAINING CENTRE,NA,NA,NA,159,NA,CERTIFICATE I IN OFFICE MANAGEMENT SKILLS,1,1,CERTIFICATE I
53,NA,PRIME TRAINING CENTRE,NA,NA,NA,160,NA,CERTIFICATE I IN PERSONAL MANAGEMENT AND LEADERSHIP,1,1,CERTIFICATE I
54,NA,PROFESSIONAL STUDIES ACADEMY,NA,NA,NA,161,NA,CERTIFICATE I IN INFORMATION TECHNOLOGY,1,1,CERTIFICATE I
60,NA,SALAAM SCHOOL,NA,NA,NA,315,NA,ROOM ATTENDENT SERVICE PERSONNEL LEVEL 2,2,2,CERTIFICATE II
60,NA,SALAAM SCHOOL,NA,NA,NA,316,NA,FOOD & BEVERAGE SERVICE PERSONNEL LEVEL 2,2,2,CERTIFICATE II
60,NA,SALAAM SCHOOL,NA,NA,NA,317,NA,FRONT OFFICE SERVICE PERSONNEL LEVEL 2,2,2,CERTIFICATE II
55,NA,SARANGU JAREE,10,Full-Time,3 MONTHS,162,FACE-TO-FACE,CERTIFICATE I IN EMBROIDERY ,1,1,CERTIFICATE I
56,NA,SCHOOL OF HEALTH SCIENCES - ADK,28,Part-Time,70 DAYS,163,FACE-TO-FACE,EMERGENCY MEDICAL TECHNICIAN - BASIC (EMT B),1,1,CERTIFICATE I
92,NA,SOUTH ASIAN INSTITUTE FOR ISLAMIC FINANCE,120,Full-Time,1 year,1125,Face-to-face,CIMA Diploma in Islamic Finance,5,5,DIPLOMA
92,NA,SOUTH ASIAN INSTITUTE FOR ISLAMIC FINANCE,120,Full-Time,1 YEAR,1150,FACE TO FACE,DIPLOMA IN ISLAMIC BANKING AND FINANCE,5,5,DIPLOMA
99,/static/uploads/TVEC_logo_2018-09-10T05-51-20.png,TECHNICAL AND VOCATIONAL EDUCATION CENTRE,50,FULL TIME ,15 WEEKS,1736,FACE TO FACE,CERTIFICATE III - AIR CONDITIONING AND REFRIGERATION MECHANIC,3,3,CERTIFICATE III
99,/static/uploads/TVEC_logo_2018-09-10T05-51-20.png,TECHNICAL AND VOCATIONAL EDUCATION CENTRE,50,FULL TIME ,15 WEEKS,1737,FACE TO FACE,CERTIFICATE III - ENGINE MECHANIC ,3,3,CERTIFICATE III
99,/static/uploads/TVEC_logo_2018-09-10T05-51-20.png,TECHNICAL AND VOCATIONAL EDUCATION CENTRE,50,FULL TIME ,15 WEEKS,1738,FACE TO FACE,CERTIFICATE III - ELECTRICIAN ,3,3,CERTIFICATE III
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,82,NA,NATIONAL CERTIFICATE I IN FISH PROCESSING AND QUALITY CONTROL (NCS - FISH PROCESSING AND QUALITY CONTROL),1,1,CERTIFICATE I
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,83,NA,NATIONAL CERTIFICATE I IN MARINE MECHANIC (NCS - MARINE MECHANIC),1,1,CERTIFICATE I
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,84,NA,NATIONAL CERTIFICATE I IN RETAIL SERVICES,1,1,CERTIFICATE I
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,263,NA,NATIONAL CERTIFICATE II IN AUTOMATIVE MAINTENANCE (NCS - AUTOMOTIVE MAINTENANCE),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,264,NA,NATIONAL CERTIFICATE II IN FISH PROCESSING AND QUALITY CONTROL (NCS - FISH PROCESSING AND QUALITY CONTROL),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,265,NA,NATIONAL CERTIFICATE II IN FOOD BEVERAGE SERVICES PERSONNEL (NCS - FOOD AND BEVERAGE SERVICES PERSONNEL),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,266,NA,NATIONAL CERTIFICATE II IN FOOD PREPARATION (NCS - FOOD PREPARATION),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,267,NA,NATIONAL CERTIFICATE II IN FRONT OFFICE (NCS - FRONT OFFICE),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,268,NA,NATIONAL CERTIFICATE II IN MARINE MECHANIC (NCS - MARINE MECHANIC),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,269,NA,NATIONAL CERTIFICATE II IN PASTRY AND BAKERY CHEF (NCS - PASTRY AND BAKERY CHEF),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,270,NA,NATIONAL CERTIFICATE II IN ROOM ATTENDENT (NCS - ROOM ATTENDANT),2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,271,NA,NATIONAL CERTIFICATE II IN SHUTTERING CARPENTER,2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,272,NA,NATIONAL CERTIFICATE II IN BAR BENDER,2,2,CERTIFICATE II
28,NA,TECHNICAL AND VOCATIONAL EDUCATION TRAINING AUTHORITY,NA,NA,NA,273,NA,NATIONAL CERTIFICATE II IN PAINTER (BUILDINGS),2,2,CERTIFICATE II
